,source_cell_idx,receptor_cell_idx,likelihood,ligand_recptor,source_cell_type,target_cell_type,cell_pairs
1183,152,117,0.1053396329630519,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1185,152,122,0.14222313490907,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1205,152,208,0.0322031153350539,Jag2_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
1248,156,108,0.0278413310344243,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1254,156,127,0.0194257268383649,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1256,156,136,0.0321164188463329,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1259,156,155,0.0208423493741197,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1262,156,174,0.2618799268856367,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1265,156,188,0.01916486717428,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1269,156,201,0.0823939786731386,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1276,156,216,0.0406882644005709,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1316,173,108,0.0192030005245676,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1328,173,156,0.0446625574699707,Jag2_Notch2,Erythroid,SEC,Erythroid_SEC
1330,173,174,0.0845951818869174,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1331,173,178,0.1006574977700676,Jag2_Notch2,Erythroid,SEC,Erythroid_SEC
1337,173,201,0.1254337747277835,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1338,173,204,0.0524219840147992,Jag2_Notch2,Erythroid,SEC,Erythroid_SEC
1344,173,216,0.0669907147998983,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1347,173,230,0.0203076813242735,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1355,173,259,0.036295622342455,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1384,175,108,0.0232767650811352,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1394,175,147,0.0427541175025827,Jag2_Notch2,Erythroid,SEC,Erythroid_SEC
1398,175,174,0.0119704222184782,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1405,175,201,0.0110044847554265,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1406,175,204,0.1894578570920181,Jag2_Notch2,Erythroid,SEC,Erythroid_SEC
1412,175,216,0.0177459666364746,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1415,175,230,0.0726698434107256,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1423,175,259,0.0761413446098173,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1454,181,116,0.0109222882071715,Jag2_Notch2,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
1457,181,122,0.0144154895200995,Jag2_Notch2,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
1461,181,142,0.1072754723982455,Jag2_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1468,181,185,0.0838501712942999,Jag2_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1474,181,204,0.0757481723466482,Jag2_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
1477,181,208,0.0494067544365296,Jag2_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
1529,196,142,0.0231927072352179,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1536,196,185,0.0539254458306722,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1538,196,190,0.0218428140967047,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1544,196,207,0.0460481425951168,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1545,196,208,0.0427307271016413,Jag2_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
1551,196,230,0.0706985978240005,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1559,196,259,0.0923116486379292,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1610,200,204,0.0621103399898559,Jag2_Notch2,Erythroid,SEC,Erythroid_SEC
1613,200,208,0.1345751117660457,Jag2_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
1614,200,209,0.0487504424961425,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1619,200,230,0.0425753341951541,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1627,200,259,0.0742895615860188,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1668,203,156,0.078285478612028,Jag2_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
1678,203,204,0.0625636053883448,Jag2_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
1679,203,206,0.0431227634056925,Jag2_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1697,203,278,0.0582989213193503,Jag2_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1742,205,190,0.0330249276735376,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1748,205,207,0.0380272869859139,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1749,205,208,0.0216515137460354,Jag2_Notch2,SEC,Hepatocyte,SEC_Hepatocyte
1751,205,214,0.0583176026576768,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1754,205,219,0.0725966483924011,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1755,205,230,0.0950091136302742,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1757,205,234,0.0229437756577595,Jag2_Notch2,SEC,Erythroid,SEC_Erythroid
1763,205,259,0.1016699571259234,Jag2_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
1814,236,204,0.1050712073096691,Jag2_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
1817,236,208,0.0359662083605216,Jag2_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
1822,236,219,0.0177120525958916,Jag2_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1825,236,234,0.1313993857301704,Jag2_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1829,236,253,0.0359371785941378,Jag2_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1882,237,204,0.0374757987730213,Jag2_Notch2,Erythroid,SEC,Erythroid_SEC
1885,237,208,0.0341413262796505,Jag2_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
1891,237,230,0.0534244077963935,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1898,237,256,0.2003338790993078,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1899,237,259,0.1133439181170378,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1900,237,271,0.0110324155517805,Jag2_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
1942,241,174,0.0309048997265473,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1949,241,201,0.0480481513322184,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1956,241,216,0.1907071495546769,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1957,241,218,0.1273326091669738,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1960,241,233,0.054164338941656,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1967,241,259,0.037582764448622,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1971,241,297,0.0182128376222046,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2021,263,208,0.0393657335619632,Jag2_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
2036,263,271,0.3811232910410217,Jag2_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
2086,288,204,0.1392065802924828,Jag2_Notch2,Erythroidpro,SEC,Erythroidpro_SEC
2097,288,234,0.0556129613681858,Jag2_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
2101,288,253,0.0211605537864809,Jag2_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
2154,294,204,0.0716401020503256,Jag2_Notch2,Erythroid,SEC,Erythroid_SEC
2160,294,216,0.1162413667576163,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2163,294,230,0.1265761707098611,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2165,294,234,0.0225397827110614,Jag2_Notch2,Erythroid,Erythroid,Erythroid_Erythroid
2168,294,251,0.1915713287563953,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2170,294,256,0.0116508581827628,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2171,294,259,0.2900083993129382,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2174,294,288,0.1845477624221081,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2175,294,297,0.1428141021204616,Jag2_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
0,15,52,0.0405006216078926,Jag2_Notch3,SEC,Erythroidpro,SEC_Erythroidpro
14,19,76,0.2080801721725146,Jag2_Notch3,Hepatocyte,Erythroid,Hepatocyte_Erythroid
15,19,90,0.0179807875212652,Jag2_Notch3,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
16,19,95,0.0471099373833002,Jag2_Notch3,Hepatocyte,Erythroid,Hepatocyte_Erythroid
27,34,76,0.1082352710958769,Jag2_Notch3,SEC,Erythroid,SEC_Erythroid
39,41,52,0.1294118394537453,Jag2_Notch3,SEC,Erythroidpro,SEC_Erythroidpro
52,51,52,0.1555823469418857,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
66,57,76,0.0484553384206902,Jag2_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
68,57,95,0.017526141449002,Jag2_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
70,57,108,0.0199181092597548,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
79,65,76,0.2255304007481116,Jag2_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
80,65,90,0.0256855296555244,Jag2_Notch3,Erythroidpro,Erythroidpro,Erythroidpro_Erythroidpro
81,65,95,0.017857975102757,Jag2_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
91,66,52,0.023617829184442,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
97,66,111,0.0227218261309688,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
105,75,76,0.0358750380218236,Jag2_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
107,75,95,0.0316927028339713,Jag2_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
119,81,90,0.0954293119250753,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
122,81,108,0.0632884587457129,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
130,82,52,0.0625123573758883,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
135,82,108,0.02377223365336,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
149,98,111,0.1988383440483566,Jag2_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
163,111,164,0.0196685270291854,Jag2_Notch3,SEC,Erythroid,SEC_Erythroid
175,113,111,0.078517261645677,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
183,119,76,0.0652470386922616,Jag2_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
184,119,90,0.0613968265406045,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
186,119,96,0.0172819414869601,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
196,139,76,0.0384467968137949,Jag2_Notch3,SEC,Erythroid,SEC_Erythroid
198,139,95,0.0258368137155436,Jag2_Notch3,SEC,Erythroid,SEC_Erythroid
200,139,108,0.021864204886235,Jag2_Notch3,SEC,Erythroidpro,SEC_Erythroidpro
203,139,173,0.0100173645295865,Jag2_Notch3,SEC,Erythroid,SEC_Erythroid
209,141,76,0.0182341254928541,Jag2_Notch3,Erythroid,Erythroid,Erythroid_Erythroid
212,141,96,0.0560487194957578,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
225,152,96,0.0364653672793698,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
241,156,164,0.1594813592570938,Jag2_Notch3,SEC,Erythroid,SEC_Erythroid
242,156,173,0.0628493173830916,Jag2_Notch3,SEC,Erythroid,SEC_Erythroid
257,173,204,0.1510336970722173,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
270,175,204,0.2191137718461931,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
282,181,197,0.0563223826238404,Jag2_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
283,181,204,0.0998438481477918,Jag2_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
295,196,197,0.096813620295804,Jag2_Notch3,SEC,Erythroid,SEC_Erythroid
309,200,204,0.1264489241129968,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
319,203,164,0.0363017445080901,Jag2_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
320,203,173,0.0302013217728188,Jag2_Notch3,Erythroidpro,Erythroid,Erythroidpro_Erythroid
322,203,204,0.052735163070898,Jag2_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
334,205,197,0.0666118469498373,Jag2_Notch3,SEC,Erythroid,SEC_Erythroid
348,236,204,0.1432109845337657,Jag2_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
361,237,204,0.1189899574606465,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
375,241,216,0.1206645370765074,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
376,241,297,0.0145023933681784,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
387,288,204,0.1107087920298556,Jag2_Notch3,Erythroidpro,SEC,Erythroidpro_SEC
400,294,204,0.1690271203911967,Jag2_Notch3,Erythroid,SEC,Erythroid_SEC
401,294,216,0.0320104255227023,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
402,294,297,0.1831508441002967,Jag2_Notch3,Erythroid,Erythroidpro,Erythroid_Erythroidpro
2,15,18,0.0146364738233657,Jag2_Notch4,SEC,Erythroid,SEC_Erythroid
8,15,63,0.0384909707831157,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
37,19,10,0.0922032443105089,Jag2_Notch4,Hepatocyte,Erythroid,Hepatocyte_Erythroid
43,19,59,0.2392022034960675,Jag2_Notch4,Hepatocyte,SEC,Hepatocyte_SEC
45,19,65,0.0236395970541994,Jag2_Notch4,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
73,34,10,0.0520664112508002,Jag2_Notch4,SEC,Erythroid,SEC_Erythroid
81,34,65,0.0222451441370285,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
110,41,18,0.0102211088358902,Jag2_Notch4,SEC,Erythroid,SEC_Erythroid
112,41,47,0.0291179270212038,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
113,41,52,0.0546575648346775,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
116,41,63,0.0629082333774859,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
118,41,68,0.0144512659754933,Jag2_Notch4,SEC,Erythroid,SEC_Erythroid
119,41,72,0.0105752691015272,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
148,51,47,0.0146158728406091,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
149,51,52,0.0906099159927176,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
152,51,63,0.0734949152091952,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
155,51,72,0.0133812271675072,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
156,51,75,0.0197057281406385,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
192,57,75,0.0457533775397396,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
193,57,79,0.0151703081209333,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
195,57,84,0.0584036985313357,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
223,65,59,0.1491987618487859,Jag2_Notch4,Erythroidpro,SEC,Erythroidpro_SEC
255,66,31,0.0325122342478516,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
258,66,56,0.0785808781351817,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
260,66,63,0.0455586733008093,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
263,66,72,0.1687110037834153,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
298,75,68,0.1137518728319179,Jag2_Notch4,Erythroidpro,Erythroid,Erythroidpro_Erythroid
331,81,59,0.0277169206679759,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
333,81,65,0.0576310209747283,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
337,81,79,0.0577136485501832,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
342,81,108,0.0171912346971562,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
344,81,139,0.0109679017855676,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
368,82,63,0.0764280840097545,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
371,82,72,0.0445790578618768,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
372,82,75,0.029303421785946,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
374,82,80,0.1008918595786967,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
413,98,107,0.1042607040132704,Jag2_Notch4,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
443,111,72,0.0295821469830477,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
449,111,107,0.098053944492287,Jag2_Notch4,SEC,Hepatocyte,SEC_Hepatocyte
451,111,127,0.0198515186474389,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
479,113,72,0.0177511712329628,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
487,113,127,0.2421617713118058,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
511,119,59,0.0192810500274989,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
524,119,139,0.1145106215219931,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
525,119,147,0.0347635697756965,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
558,139,108,0.0210669376810951,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
562,139,162,0.0120812025690206,Jag2_Notch4,SEC,Erythroid,SEC_Erythroid
592,141,96,0.0199883404792712,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
596,141,139,0.0219184195200225,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
597,141,147,0.0105412729293428,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
632,152,139,0.0251521794982146,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
633,152,147,0.0146531341577249,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
640,152,209,0.0248659590912412,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
667,156,127,0.0768333202190846,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
671,156,173,0.0288284955095449,Jag2_Notch4,SEC,Erythroid,SEC_Erythroid
672,156,188,0.0372481661975152,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
704,173,139,0.0140070235870276,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
705,173,147,0.0354116866967781,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
710,173,201,0.0454886452712834,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
713,173,211,0.017604220390141,Jag2_Notch4,Erythroid,Erythroid,Erythroid_Erythroid
715,173,232,0.0127804112212121,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
740,175,139,0.0659553949340509,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
741,175,147,0.1710399460507599,Jag2_Notch4,Erythroid,SEC,Erythroid_SEC
778,181,162,0.0996934511657755,Jag2_Notch4,Erythroidpro,Erythroid,Erythroidpro_Erythroid
781,181,193,0.0563466717580072,Jag2_Notch4,Erythroidpro,Erythroid,Erythroidpro_Erythroid
814,196,162,0.0200238889707329,Jag2_Notch4,SEC,Erythroid,SEC_Erythroid
817,196,193,0.0591268799528088,Jag2_Notch4,SEC,Erythroid,SEC_Erythroid
820,196,209,0.04980304146111,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
856,200,209,0.1564249904968085,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
893,203,211,0.0415122949557777,Jag2_Notch4,Erythroidpro,Erythroid,Erythroidpro_Erythroid
925,205,193,0.0390066745311926,Jag2_Notch4,SEC,Erythroid,SEC_Erythroid
928,205,209,0.0589066290885759,Jag2_Notch4,SEC,Erythroidpro,SEC_Erythroidpro
961,236,193,0.0518236997624959,Jag2_Notch4,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1000,237,209,0.1089113212895951,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1035,241,203,0.0306885186645577,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1039,241,232,0.0736125963504135,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1072,263,209,0.0675745814202069,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1113,288,270,0.1792833761814401,Jag2_Notch4,Erythroidpro,Erythroid,Erythroidpro_Erythroid
1146,294,215,0.0403895671966736,Jag2_Notch4,Erythroid,Erythroid,Erythroid_Erythroid
1147,294,232,0.2444403458076251,Jag2_Notch4,Erythroid,Erythroidpro,Erythroid_Erythroidpro
1149,294,270,0.036398908199346,Jag2_Notch4,Erythroid,Erythroid,Erythroid_Erythroid
3,52,50,0.0172782276866173,Dll1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
15,52,85,0.2751036935304338,Dll1_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
65,75,50,0.0370232090126921,Dll1_Notch2,Erythroidpro,Erythroid,Erythroidpro_Erythroid
77,75,85,0.1594030713269107,Dll1_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
78,75,86,0.0963563541524829,Dll1_Notch2,Erythroidpro,Hepatocyte,Erythroidpro_Hepatocyte
124,76,20,0.1234455129511567,Dll1_Notch2,Erythroid,Erythroid,Erythroid_Erythroid
130,76,55,0.0981234063284419,Dll1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
131,76,62,0.0208451179380733,Dll1_Notch2,Erythroid,Erythroid,Erythroid_Erythroid
137,76,79,0.0875178528566839,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
148,76,108,0.0655136463801705,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
150,76,116,0.0154792882010866,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
194,83,63,0.0785550773748766,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
195,83,72,0.0250241364643445,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
204,83,94,0.046740940625607,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
205,83,98,0.0751572014692382,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
211,83,110,0.0286551441998431,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
260,89,76,0.0288475867390452,Dll1_Notch2,SEC,Erythroid,SEC_Erythroid
261,89,79,0.0171439088165342,Dll1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
269,89,103,0.0145287651775406,Dll1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
272,89,108,0.0239880792506046,Dll1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
274,89,116,0.1813750916442644,Dll1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
275,89,117,0.0577626743994188,Dll1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
277,89,122,0.0712259273886585,Dll1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
281,89,142,0.0118575790977341,Dll1_Notch2,SEC,Erythroid,SEC_Erythroid
323,115,79,0.0310082723576687,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
328,115,94,0.0788568886327896,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
330,115,100,0.0132141674031199,Dll1_Notch2,Hepatocyte,Erythroid,Hepatocyte_Erythroid
332,115,105,0.0584256099694836,Dll1_Notch2,Hepatocyte,Erythroid,Hepatocyte_Erythroid
334,115,108,0.0824096672507608,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
340,115,127,0.1604458712100891,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
342,115,136,0.0177936548108737,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
346,115,156,0.0270915002637601,Dll1_Notch2,Hepatocyte,SEC,Hepatocyte_SEC
348,115,174,0.047098467249829,Dll1_Notch2,Hepatocyte,Erythroidpro,Hepatocyte_Erythroidpro
374,119,44,0.0262503463076157,Dll1_Notch2,Erythroid,Erythroid,Erythroid_Erythroid
377,119,54,0.0284326840768937,Dll1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
378,119,55,0.0866412568967193,Dll1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
379,119,62,0.0355867599661155,Dll1_Notch2,Erythroid,Erythroid,Erythroid_Erythroid
382,119,73,0.0305914053882851,Dll1_Notch2,Erythroid,Hepatocyte,Erythroid_Hepatocyte
384,119,76,0.1545930698941228,Dll1_Notch2,Erythroid,Erythroid,Erythroid_Erythroid
385,119,79,0.1786745239393513,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
386,119,81,0.056538040748618,Dll1_Notch2,Erythroid,Erythroid,Erythroid_Erythroid
393,119,103,0.0672359487768884,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
396,119,108,0.1860251683627257,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
398,119,116,0.2039079238400198,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
399,119,117,0.233497320069069,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
401,119,122,0.217037608964092,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
403,119,130,0.0592986788922426,Dll1_Notch2,Erythroid,Erythroidpro,Erythroid_Erythroidpro
406,119,147,0.073803487435853,Dll1_Notch2,Erythroid,SEC,Erythroid_SEC
447,139,79,0.0605179493057694,Dll1_Notch2,SEC,Erythroidpro,SEC_Erythroidpro
